ID	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
Group	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
CEACAM1|634	8.61505	9.22749	8.78063	7.89618	7.74975	7.88382	6.48171	6.14633	5.0348	6.83711	6.01024	4.7942
CLDN4|1364	5.45532	9.22592	6.12468	5.8522	5.78996	6.63463	7.64968	8.66822	8.95292	8.07695	8.05415	5.26772
SGK1|6446	6.77079	7.05186	6.14419	9.22562	8.9114	8.20522	5.74923	6.64261	6.80337	8.25876	8.08638	7.99458
MMP9|4318	8.61704	6.27476	4.22656	4.36591	4.97123	5.26786	6.17394	9.22538	6.08859	4.86095	7.63331	7.07777
PPP2R1A|5518	8.76265	9.22493	8.94155	8.34332	8.08271	8.41516	8.67523	9.0225	8.98836	8.58927	8.68519	8.24205
RET|5979	0	4.0688	5.3845	5.92426	4.64299	4.18662	9.2247	7.51682	6.35985	5.73519	4.66905	4.94928
SUCLG2|8801	7.6019	8.75495	9.22454	9.09751	8.72745	8.48632	6.70709	6.79876	6.93002	7.2106	7.22124	7.54997
AS3MT|57412	7.67694	7.75105	9.22405	7.68708	7.11873	7.79235	5.66545	4.38498	4.76698	6.03049	4.88817	3.83103
EIF4H|7458	8.58279	9.22326	8.69517	8.59063	8.35185	8.58635	8.37989	8.33667	8.34392	8.64427	8.63599	8.72266
CYC1|1537	9.22168	8.81863	8.81329	8.11223	7.92045	8.35773	7.3918	8.30332	7.66178	7.17186	7.41596	7.19479
PEPD|5184	7.46049	9.22128	8.54792	8.73536	7.95472	9.21543	6.95537	6.49652	7.02381	7.14718	7.98462	7.9811
SLC37A4|2542	8.63959	8.39276	9.18297	9.22019	8.57697	8.51097	6.35891	6.95304	6.39363	6.22544	6.15756	5.53152
CPD|1362	9.08625	9.2197	8.0507	7.71065	7.85671	7.87967	8.70011	6.56139	7.16384	7.76077	7.87876	8.32857
SRP14|6727	9.0538	9.2196	8.39435	8.11701	8.06809	8.51999	8.20528	8.51703	8.6013	8.65898	8.38663	8.17338
ARHGEF12|23365	8.39638	9.2196	8.62371	8.8204	8.84722	8.81774	8.29794	7.76758	8.13246	8.27005	8.10108	8.44477
HBA2|3040	5.88053	5.53481	5.54518	7.22475	8.31752	8.64576	5.25898	4.24088	4.62335	8.14922	9.21866	10.6178
MAL2|114569	9.21742	7.9831	7.95753	6.79234	7.27725	7.24423	7.35215	7.89663	8.1833	8.05573	7.64418	6.96752
LRPAP1|4043	8.40604	8.52337	9.21612	8.25816	7.84502	8.37355	7.87777	7.24157	7.62773	8.07883	7.99418	7.73684
XDH|7498	6.71052	8.32797	9.21403	8.6718	7.99632	8.07776	3.09428	3.49722	3.19925	5.01201	5.70006	2.72181
LAMC1|3915	8.2769	8.999	8.37124	7.41276	7.16085	7.50659	8.18704	8.19454	8.58898	8.56275	9.21376	9.84625
PRKDC|5591	7.85088	9.21344	7.3696	7.34019	7.13409	7.22621	8.80016	7.27854	8.19055	8.14986	7.91457	8.28149
STX16|8675	7.90875	7.98888	7.48549	6.82437	6.30992	6.83195	8.41348	9.21325	7.27668	7.41823	7.17396	7.42456
SDHD|6392	7.95753	8.71621	9.21304	8.63923	8.55043	8.81031	6.62321	6.76483	6.88998	7.43934	7.51251	7.55638
BAT2|7916	8.62605	9.15229	8.30202	7.80914	7.85166	7.89021	9.21271	8.95438	9.0402	8.65909	8.55903	8.2995
VTCN1|79679	3.15319	4.79684	0.993783	4.65133	4.30375	5.04343	0.86164	1.14975	8.00656	9.21203	7.95748	4.54116
RAN|5901	9.21154	8.95105	7.90912	7.58934	7.54697	7.99766	7.8322	8.41918	8.33085	8.11031	7.84853	7.61379
ALDH8A1|64577	5.8944	8.36521	8.25557	9.21044	8.96623	9.03682	0.824102	3.40111	3.6504	2.53704	2.60001	2.08925
TUSC5|286753	1.72611	0	0	0	0.261117	0.368462	2.93723	5.16519	2.22419	6.30856	9.21042	9.97356
TMOD3|29766	7.06219	9.21034	7.18614	6.94698	7.19218	7.14756	7.34705	6.9276	7.21106	6.82443	6.9594	7.23413
HNRNPUL1|11100	8.68896	9.21004	8.71604	8.01797	7.95121	8.06306	8.86453	8.87988	8.88448	8.60759	8.57555	8.57592
HLA-DRB1|3123	9.20881	8.69952	7.07459	7.42322	8.22481	7.51355	7.54848	9.08921	8.40771	8.45145	8.55006	8.42448
CPT1A|1374	8.50714	9.02449	8.60995	9.00577	8.40916	9.20794	7.05536	7.36481	7.22682	7.6137	7.41958	7.14223
MTDH|92140	9.20774	9.19177	8.29455	8.55699	8.4375	8.3542	8.53135	8.2239	7.86933	7.72075	7.80579	8.20851
TSC22D3|1831	7.94909	7.15696	7.43838	7.91389	6.43775	7.91279	8.25291	8.49447	8.26651	9.20394	9.03671	9.30727
CD302|9936	6.98564	8.75888	8.53169	9.20322	9.12967	9.0059	6.50879	5.56528	6.42227	7.54813	7.51287	8.29224
RAE1|8480	6.79122	7.24065	6.30262	6.00389	6.19441	6.01859	6.65699	9.20106	6.66888	6.36256	6.21407	5.92891
SON|6651	7.75534	8.9015	8.43251	8.11163	8.03041	8.13915	9.20074	8.04464	8.44198	8.56741	8.47775	8.84284
SARS|6301	8.98582	9.20009	7.67136	8.12118	7.95472	8.16252	7.79684	7.91667	7.93956	8.24143	8.03704	7.89821
MAP3K11|4296	9.20009	8.92106	8.42683	8.00269	7.96346	8.29953	7.07625	7.47914	7.68999	7.3851	7.61586	7.0648
HSD17B2|3294	8.2933	8.53876	9.19999	8.80177	8.84722	8.74942	0	0.671829	4.26136	5.51592	4.28663	0.174504
HNRNPH1|3187	9.04476	9.19867	8.50451	7.56838	7.59237	7.7803	8.57014	8.65092	8.44011	8.26385	8.04972	7.9908
GUSB|2990	8.23907	9.19817	8.83259	8.93656	8.40782	8.58616	8.19744	7.70094	8.20524	7.92047	8.59801	7.31997
SUN2|25777	8.69835	8.78523	8.74576	9.19786	8.87961	8.98231	8.29948	7.68357	8.15731	8.40838	8.95415	9.01227
SIGMAR1|10280	8.63177	9.19786	8.48405	8.67965	8.42464	8.85638	7.30972	7.72365	7.19474	7.07868	7.05277	6.95011
MAOA|4128	7.05876	9.19766	8.80493	8.87627	8.69618	8.7203	7.51495	5.23518	4.78598	7.82711	8.67625	9.29157
PRKAR1A|5573	9.19705	8.95519	8.45872	8.63034	8.79285	8.9359	8.90337	8.75593	9.10219	8.6631	8.67971	9.04967
ATP5E|514	9.09201	9.19685	9.09336	8.20084	8.44484	9.07864	8.36145	9.05765	8.60138	8.43568	8.50683	8.51178
MET|4233	7.94662	9.19675	9.17988	8.30202	8.10742	7.979	3.57617	4.70249	6.36698	7.22596	7.04886	7.21184
IQGAP2|10788	7.28893	9.0431	8.96175	9.19655	8.90232	8.82321	4.16821	7.0783	6.16361	7.39802	7.24568	6.699
DNAJA1|3301	9.19513	8.64682	8.14119	8.3905	8.54384	9.08534	7.99929	7.75289	7.97077	7.94372	7.74157	7.77884
TCIRG1|10312	9.19492	8.16366	8.2623	7.28139	6.41836	7.71378	8.9546	7.81113	7.26111	6.61568	7.02773	6.16124
JAK1|3716	8.30276	9.19482	8.13886	8.34427	8.38822	8.33759	8.44086	7.95461	8.78653	8.43472	8.65616	9.24305
PRPF8|10594	8.65817	9.19309	8.74034	8.37678	8.17639	8.16536	8.92097	8.36873	8.34195	8.82286	8.84527	9.01128
GLG1|2734	8.23138	9.19269	8.57168	7.85399	7.5725	7.85283	8.39262	7.86407	8.07155	8.65732	8.68111	8.84519
APOL6|80830	8.75983	9.19258	8.50755	8.39254	8.66302	8.55718	6.83243	6.95391	7.03843	7.30986	8.41469	9.2249
ONECUT2|9480	7.32712	9.19248	8.08672	7.64826	7.41518	7.66856	3.13972	2.23223	3.42894	1.78955	1.36138	2.02862
ABCC6|368	7.64731	8.90612	9.19197	8.60502	8.10922	8.3914	5.07015	2.95161	2.45313	4.95852	6.29431	6.55917
EBP|10682	8.95893	8.87975	8.80538	8.87445	8.99937	9.19187	6.81594	7.27352	6.80474	6.32518	6.61836	5.62206
TSC22D1|8848	8.29205	8.09132	8.05166	9.19177	8.50956	9.01724	7.97825	8.24006	8.53673	8.97759	8.82894	8.33262
COX6A1|1337	9.19085	8.6573	8.87487	8.5713	8.1588	8.82321	7.31271	8.3087	7.84791	7.51582	7.69714	7.41847
FAM50A|9130	9.19055	8.4038	6.56948	6.96697	6.57647	7.31389	7.47276	7.60412	7.54724	7.07546	7.17396	7.14905
C22orf13|83606	8.82534	9.19054	8.90492	9.06289	8.41541	8.93877	7.58392	7.5898	8.09104	7.62913	7.88365	7.92124
EIF3D|8664	8.98344	9.19034	8.08733	7.91608	7.76345	8.05166	7.91584	8.08344	8.55051	8.80911	8.67587	8.25537
GADD45G|10912	6.74993	6.22258	5.52146	9.19024	7.20192	8.30449	4.51514	6.51951	5.50841	5.14259	5.37069	5.35802
SLC35C1|55343	8.04655	9.19014	6.12905	7.6454	8.22416	8.23827	6.60751	6.85956	6.43097	6.27027	7.17078	7.19019
PTBP1|5725	9.18942	9.07131	8.45596	8.36194	8.43793	8.54189	8.83708	8.9757	8.85947	8.22863	8.35768	7.88258
CCT7|10574	8.85922	9.18861	8.18116	8.29779	8.08425	8.41161	8.09531	8.95742	8.37902	8.50571	8.3703	8.3072
HAAO|23498	6.21661	8.88793	9.09695	9.10309	9.18687	8.97778	3.32545	4.60425	5.11744	5.43483	6.36341	4.43342
MAMDC4|158056	4.93965	5.82895	9.18666	8.16109	6.30079	6.82437	3.96355	5.40364	5.21873	4.17116	3.16174	2.33277
KIAA1522|57648	8.50167	8.85481	8.49923	6.32257	6.25575	6.51619	9.18644	8.63429	8.87196	8.14766	8.06237	6.41005
CDO1|1036	6.64769	8.45574	8.10862	9.18605	8.94703	8.95596	2.90369	3.81062	5.26255	5.85033	6.54111	7.54783
FTO|79068	6.47697	7.35947	6.3613	6.7511	6.4599	6.52649	9.18506	6.45462	6.83189	8.51784	7.63277	7.79762
APOL2|23780	9.18441	8.52635	8.015	7.30384	7.26613	7.78945	6.51952	7.25319	6.84519	6.95583	6.82952	6.78664
LTBP2|4053	6.59167	7.14441	6.13556	5.42053	5.55683	5.68698	7.92373	8.47442	8.27139	9.18335	8.63519	8.14704
TMBIM1|64114	8.74066	9.18287	8.48157	8.32337	8.05674	8.45702	7.0861	7.82499	7.63834	8.26614	9.09016	9.6375
TBC1D9B|23061	8.54889	9.18225	8.63799	7.77486	7.43189	7.80016	8.90977	8.59464	8.23651	8.14139	8.43727	8.86033
PCBD1|5092	7.85632	8.36311	8.74957	8.77013	8.66716	9.18225	6.99215	7.20386	7.05821	7.11623	7.15416	7.08376
EIF3H|8667	9.17926	8.84808	7.9338	7.9735	7.83162	8.21257	7.9964	8.53891	8.3383	8.55239	8.55128	8.25511
MFSD2A|84879	3.50891	4.52424	3.4886	8.71637	6.71901	9.17844	3.6696	4.66101	5.28586	5.12952	4.07856	2.88857
PEA15|8682	8.52496	8.41449	9.09605	7.15929	7.41276	7.45703	8.49353	8.59296	8.62423	8.71917	9.17548	9.67952
H2AFJ|55766	7.55066	8.01334	7.44425	7.50439	6.74524	7.73805	8.00575	9.17454	8.14646	7.73612	8.25997	7.6148
SEC62|7095	8.1806	8.54461	8.72453	8.96047	8.7709	9.17399	8.34685	7.6014	7.92186	8.26801	8.39644	8.84592
MAP2K3|5606	8.23748	7.40428	7.64204	8.28652	8.0087	9.17378	6.44846	6.69891	6.5395	7.08508	7.21351	6.65932
ANKRD17|26057	7.39265	8.07091	8.17836	7.35819	7.29506	7.4524	9.17358	7.3238	7.59975	7.50365	7.36871	7.8412
DUSP3|1845	8.75526	9.17305	8.95131	8.14873	8.12029	8.18758	7.73986	6.87561	6.78576	7.57047	7.77562	8.04808
UPF1|5976	8.36637	8.51899	9.17253	7.69984	7.59639	7.8071	8.34472	7.89326	7.94793	7.96952	7.86181	7.71255
NCRNA00188|125144	9.17046	8.94102	8.52238	8.2958	8.1747	7.98684	7.98613	7.78507	8.46561	8.96274	8.87369	8.97445
HIGD1A|25994	8.14206	8.62335	8.81922	8.64312	8.38868	9.16921	7.42768	7.49034	7.67204	7.88944	7.7075	7.92286
WNK1|65125	7.75961	8.74178	8.1188	8.09925	7.72886	7.82883	9.16913	8.83234	8.28974	8.02432	8.4389	9.42172
KRT23|25984	9.16827	6.2106	0	2.05373	1.36138	6.02102	5.75798	1.26721	5.81872	7.73487	7.08573	3.53298
COPE|11316	9.16776	8.74337	8.98482	7.90027	7.59488	8.13532	7.7577	8.32333	8.09151	7.71099	7.75391	7.11155
CAND1|55832	8.02027	8.23377	7.62462	7.35883	7.47307	7.28688	9.16676	7.67476	7.81472	7.73667	7.59773	7.74613
UBR4|23352	8.27385	9.16649	8.3426	8.14032	7.74889	8.01334	8.59831	8.12105	8.09581	8.10179	8.08174	8.54074
TRIM28|10155	8.94755	9.16649	8.73037	7.77486	7.91132	8.1806	8.82899	8.86527	8.87295	8.5541	8.42819	7.56539
IGF2R|3482	8.4145	9.16618	9.10454	8.41582	7.94556	8.25427	7.53484	7.44158	8.00186	7.9409	8.25421	8.83916
IL17RB|55540	9.16398	7.76387	6.48004	6.97073	7.31255	6.97541	5.78694	5.24	6.77306	6.00027	5.78448	3.24518
HNMT|3176	8.32191	9.16377	7.92552	8.32118	8.29105	8.1371	6.56181	6.68541	6.87556	7.16747	7.56941	8.02486
GLYATL1|92292	4.21165	8.64224	8.21825	9.02413	8.88211	9.16346	3.11068	5.0955	3.37708	4.31648	4.48155	0.174504
ABCC2|1244	8.44548	9.16304	8.96393	8.64471	8.02715	8.51559	2.0135	1.9272	2.85858	2.33978	4.21749	3.81835
RPS15|6209	9.16272	8.40268	7.97522	8.29305	8.2239	8.77833	8.52199	8.7972	8.92958	8.647	8.55953	7.74657
MOSC1|64757	4.52304	8.22067	9.16199	7.62754	7.09423	7.99396	5.20371	6.09862	5.66486	5.78714	7.84501	8.61758
KIF1C|10749	8.83928	9.04582	9.16178	7.88194	7.91571	8.13212	7.4287	7.42009	7.69169	8.14453	8.54544	9.23349
HNRNPM|4670	9.16168	9.13605	8.43685	8.10107	8.24538	8.45084	8.45063	8.38169	8.65672	8.63212	8.38972	7.87215
APOC4|346	7.07665	9.08727	7.69485	9.16126	8.87487	9.09695	0.203355	0	0.203355	0	0.68734	0
DMGDH|29958	5.97889	8.81314	8.53974	9.16094	8.8568	8.65626	3.17	1.43354	3.35377	2.89594	4.8487	6.45828
RCAN1|1827	6.44572	7.446	6.85435	8.29355	8.64488	9.16052	5.83139	5.94008	6.83144	8.01586	8.15708	7.6168
ATP5H|10476	9.15989	8.78859	8.92079	8.27155	8.26307	8.85238	7.44394	8.26113	8.54698	7.6919	7.87276	7.82526
ERBB3|2065	8.69567	9.15852	8.50269	8.14206	7.53209	7.71735	8.94512	8.04928	8.97058	8.30393	7.97845	4.77833
SRP9|6726	9.07932	9.0136	9.15842	8.30326	8.40358	8.61486	8.14333	8.5192	8.66203	8.35651	8.29805	7.72319
TNKS1BP1|85456	7.86442	8.86446	8.59397	7.96207	8.18758	8.31557	9.15736	8.75336	8.88086	8.62684	8.84911	8.85221
SFPQ|6421	8.892	9.15689	8.38981	7.8887	8.34991	8.25754	8.66351	8.51781	8.69021	8.21998	8.0241	7.84116
HEXA|3073	8.65191	9.15654	7.63008	7.89673	7.2742	7.88568	7.78712	7.31261	7.79946	7.87697	7.94819	7.8577
EPCAM|4072	4.44874	5.27811	7.83082	5.66643	5.52146	5.95064	8.44264	9.15633	8.47212	8.20766	7.6271	4.76202
PBLD|64081	5.11799	7.91754	8.60904	9.15588	8.90327	9.13324	5.24454	5.58249	4.74749	5.45131	5.54373	5.80039
CCT4|10575	8.57923	9.15578	8.30524	7.55643	7.71334	7.99328	7.94631	8.43131	8.01603	8.37827	8.1782	8.00211
C21orf33|8209	7.42952	8.51379	9.15557	8.87766	8.55082	9.08228	7.70662	7.31419	7.51598	7.65002	7.91677	7.80409
S100A10|6281	8.23616	8.87947	6.2672	7.36708	7.61579	8.45169	6.9694	7.37623	8.51142	8.34685	9.15371	9.41316
CRYZ|1429	8.55837	9.15359	8.3063	8.30364	8.39965	8.96975	6.12734	5.16994	6.30597	6.55532	6.59704	6.54774
SERP1|27230	8.80392	8.8576	9.15347	8.73428	8.7262	8.87325	8.52079	7.92034	8.4329	8.43127	8.35203	7.7593
GNE|10020	6.91968	7.90286	7.58172	9.1525	8.69835	8.70135	6.62915	6.07179	5.8466	6.38155	6.77648	7.07777
RAD23B|5887	9.00565	8.90775	8.31972	9.15197	8.94962	9.04464	8.13063	8.50701	8.38914	8.15498	8.45071	8.67015
SDHC|6391	8.94859	9.1411	9.15186	8.26668	8.37724	8.27257	7.46232	7.45897	7.63675	7.49715	7.69543	7.79364
RDH11|51109	9.15059	8.78646	8.47595	8.69567	8.64559	8.94285	6.5892	6.54849	7.45588	7.65228	7.1702	6.96079
RBM3|5935	8.88267	9.15027	7.65776	7.80425	7.19143	7.6587	8.12574	8.69119	8.5267	8.35375	8.69311	8.75473
PSMB3|5691	9.14995	8.90382	7.76387	8.12917	7.80547	8.37055	7.21751	8.65898	8.85605	7.33957	7.51004	7.15065
FZD4|8322	5.8409	7.73561	7.24542	6.69749	6.46854	6.93821	6.20504	6.92418	6.71116	7.70764	9.14905	10.0091
TRPS1|7227	4.97752	5.09987	6.05678	4.39441	3.94536	4.42426	9.14889	5.96366	7.99728	8.42097	7.84956	6.62547
MX1|4599	9.14804	7.3473	6.89467	7.63143	6.13556	6.51323	7.28757	6.43154	6.99047	7.9607	7.21849	6.89389
SSR1|6745	8.85037	9.1474	8.87613	8.31874	8.2913	8.20467	8.07557	8.2484	8.30673	8.08413	8.27771	8.12844
CTTN|2017	9.06659	9.11636	7.94094	7.96276	7.51098	7.89952	9.14709	8.64184	8.85782	8.4476	8.40338	8.22583
MORF4L2|9643	8.70897	9.14697	8.75432	8.4502	8.20795	8.59859	8.90851	8.87837	8.61362	8.54716	8.24448	8.13173
NAP1L1|4673	9.14644	9.13626	7.56216	7.98276	7.83716	8.25323	8.58937	8.61409	8.69318	8.99833	8.81395	9.06845
ACTR2|10097	8.76296	9.14634	8.8173	8.30943	8.33038	8.54772	8.35661	8.56033	8.50491	8.2741	8.42208	8.6921
NUDC|10726	8.73938	9.14538	8.12385	8.10046	7.90728	8.26411	7.82189	7.89258	7.90567	7.88658	7.84809	7.50336
ATP6V0B|533	9.14538	8.7483	8.35796	7.96102	7.64731	8.40043	8.24062	8.63622	7.98185	7.55746	7.66167	6.83488
PSMC5|5705	9.14452	8.84304	7.96968	8.06495	7.8894	8.34426	7.51558	8.57699	8.59661	8.01185	7.98038	7.868
MYO18A|399687	8.04257	9.1441	8.51644	7.85786	7.59771	8.03882	7.97392	7.13108	7.4512	7.61867	7.43548	7.14556
F10|2159	7.05531	8.04431	9.03587	9.14377	8.40805	8.66974	3.03173	1.90333	3.09464	5.10093	6.02944	6.23971
TPD52|7163	8.65229	8.09825	7.65401	7.02589	6.96226	7.35315	9.14366	8.82174	7.95289	8.14799	7.23155	5.26272
SERPINH1|871	7.89841	8.09682	8.0097	6.93828	7.52618	7.5994	7.98131	9.14255	9.12028	8.29612	8.25068	8.34601
GRLF1|2909	7.68708	9.14238	8.94298	8.03041	7.62657	7.85049	8.33402	7.88442	7.77884	8.02753	8.05761	8.30657
NOMO1|23420	8.4145	9.14195	8.66077	8.10137	7.46623	8.10832	8.90313	7.77522	7.48789	7.90455	8.36164	8.07173
AP3D1|8943	9.14163	8.51519	8.704	8.07091	7.7293	7.96728	8.50818	8.32311	8.28797	8.00416	8.00592	7.76273
C2orf72|257407	8.09955	9.14078	8.48859	8.67317	8.64418	8.54325	4.74094	2.40424	5.60122	5.27933	5.52742	2.23223
DCLK1|9201	3.0461	4.37582	2.89504	1.7423	0.864606	2.02862	9.14042	6.3989	6.14693	6.47141	6.69195	7.46561
TMEM205|374882	8.42112	8.32312	9.14035	8.66665	8.31557	8.95092	5.93596	7.34861	7.30489	7.29618	7.37768	6.68891
NPLOC4|55666	8.84376	9.13981	8.01136	7.41276	7.23921	7.57917	8.05279	8.58943	8.44519	7.46331	7.92944	8.30669
CANT1|124583	8.01003	7.98854	7.27863	6.63988	6.53959	6.52942	8.23999	7.86511	9.13961	7.55414	7.34031	6.78318
IQGAP1|8826	7.28001	8.12563	6.46925	6.69456	7.1309	7.05012	8.97478	8.33101	9.13952	8.80674	8.7469	9.11124
CCDC47|57003	8.74273	9.13949	8.18813	8.31801	8.10228	8.23191	8.11601	7.88031	8.50054	7.8547	7.89416	7.8908
MAT2A|4144	8.5696	9.13852	8.52019	7.84424	8.42222	7.94697	8.78388	8.66541	8.39401	8.57109	8.21591	8.32661
C1QC|714	9.13852	8.91301	6.76849	7.39018	7.84385	8.85922	6.76955	7.56636	7.39168	8.33206	8.30254	7.73015
PLTP|5360	6.97728	7.24993	4.81196	7.13648	6.35957	7.35116	5.82531	7.56917	6.97512	9.13781	8.87227	8.31258
LRRC59|55379	8.87334	9.12128	8.3304	8.22406	7.94358	8.26681	8.18039	7.97517	9.13769	7.77238	7.73687	7.58857
SERINC1|57515	8.64629	9.12227	8.73986	8.99974	8.98507	9.00712	7.77984	8.33101	8.5821	8.83873	9.13746	9.53286
ACADS|35	7.61332	8.11999	8.64435	8.99516	8.66974	9.13712	5.129	5.98214	5.04551	6.71592	7.40664	7.36352
IGFBP7|3490	8.73376	9.13637	8.51979	8.48405	8.67077	9.1003	8.34652	8.96243	9.03419	8.90928	8.67059	8.40718
NRD1|4898	8.42112	9.13562	8.75242	8.12504	7.6857	8.10983	8.11632	7.90903	7.8934	7.8338	7.85308	8.27021
FUS|2521	9.13529	8.8708	8.62263	7.79893	7.77612	7.83558	8.62947	8.98811	8.42588	8.45587	8.21102	7.68461
EWSR1|2130	9.09043	9.13454	8.41183	8.18591	7.82923	8.37609	8.3242	8.59111	8.83562	8.52271	8.38354	8.25206
PIK3AP1|118788	9.13432	8.63835	7.51262	8.08887	8.58223	8.22416	4.82748	5.13896	5.12731	5.93779	6.10104	6.22873
SF1|7536	8.95493	9.13368	8.08086	8.34664	8.31164	8.43207	8.43331	8.41838	8.54393	8.46708	8.54493	8.25696
EML4|27436	8.33998	9.1327	8.04719	8.2123	7.95121	7.9388	6.50158	7.18205	6.88872	7.00022	6.9126	7.09944
PFDN5|5204	9.13238	8.74799	8.00336	8.39389	8.27257	8.71997	7.80489	8.3479	8.30397	8.96546	8.89402	8.67032
SLC25A10|1468	7.99909	9.13205	9.12282	8.45829	7.62071	8.55314	7.00442	7.51879	7.86219	6.41171	6.7286	6.76514
SEC14L2|23541	5.88257	8.36573	8.21551	9.13129	8.32877	8.986	6.72845	6.89021	9.02374	8.81214	7.28308	3.72356
COX8A|1351	9.13021	8.65242	8.84621	8.01334	7.72754	8.52039	7.63945	7.95716	7.71632	7.5483	7.68355	7.06653
CHPF|79586	8.29505	9.13021	8.3035	8.25531	7.54327	8.21419	8.10857	7.94406	8.39542	7.66366	7.53707	6.43323
AGPAT2|10555	8.19423	7.64156	7.43426	8.70251	8.04077	9.12956	6.15656	7.57756	6.62977	6.88045	8.76109	9.43564
STIP1|10963	9.1287	9.1114	8.26488	7.10906	7.69166	7.6044	8.05258	8.3345	8.18017	7.81782	7.644	7.5963
SLC25A1|6576	8.36776	8.84448	9.1287	8.68305	8.00068	8.77833	7.53962	7.43839	7.79583	7.22642	7.70462	7.90461
KIAA2013|90231	7.814	9.12859	7.59388	8.11999	7.59287	8.18646	7.57984	7.43998	7.36663	7.1682	7.37155	7.06653
CAPZB|832	8.75037	9.12826	8.14845	8.20876	8.00503	8.49638	8.04708	8.78257	9.03296	8.56982	8.58072	8.32636
UBE2D3|7323	9.12772	8.86588	8.91584	8.85552	8.80387	8.77013	8.28611	8.19829	8.30223	8.54648	8.51891	8.47231
TXN2|25828	8.07122	8.42683	9.12739	8.17752	7.90212	8.29105	6.77861	6.96681	7.45492	7.48707	7.57984	7.4288
CDH2|1000	8.35303	9.12739	7.43426	8.03041	8.05928	7.91608	4.41885	4.67428	9.02776	2.94411	2.37456	2.16172
ATP2B2|491	7.08841	8.40514	9.12707	7.13489	7.47136	7.75018	3.16174	1.67929	2.47648	2.80659	2.54393	1.93721
NDFIP1|80762	8.91999	9.12696	8.79573	8.58279	8.62605	8.80192	8.16366	7.73759	7.91508	8.09455	8.21153	8.48805
STAT6|6778	9.12642	8.62299	8.06746	8.03657	7.89357	8.24012	7.91659	8.21093	8.44971	8.37601	8.42448	8.45966
GBP1|2633	9.12642	8.07091	5.98645	7.7907	7.49276	8.36194	5.0349	7.21858	6.64495	6.73798	6.63332	6.90875
RPS3A|6189	8.6606	8.42486	7.95156	7.82204	7.95121	8.10077	7.61052	7.79483	8.17097	9.12472	8.83574	8.3901
SMO|6608	6.5903	8.28803	9.12424	6.76157	6.03548	6.29895	4.64498	5.27772	6.39363	6.50521	6.00932	5.74005
NDST1|3340	8.06464	8.68237	9.12347	7.22911	7.1285	7.19594	8.42896	7.70299	8.08081	8.46761	8.72692	8.77413
LRPPRC|10128	8.17132	9.12271	8.52754	8.01202	8.05198	8.0542	8.06186	8.04144	7.99002	8.04336	7.85103	8.00992
GRB2|2885	8.58541	8.72924	8.10682	7.72533	7.745	8.08579	8.18252	8.40183	9.12114	7.99906	8.19827	8.05441
EIF2S3|1968	8.60831	9.12096	8.20686	8.2953	7.92407	8.19671	9.01303	8.22268	8.4657	8.51326	8.46618	8.40011
NOTCH3|4854	6.36647	8.16849	7.57456	5.62402	5.47227	5.52545	7.58458	8.38002	9.0841	8.17699	9.12057	8.29633
TNFRSF1A|7132	7.82525	8.55603	7.72135	8.90246	9.11328	9.12031	7.39307	8.07867	8.06806	8.06834	8.14208	8.02835
DNAJC3|5611	8.55814	8.15622	9.11954	8.36264	8.05166	8.11373	7.56584	7.26086	7.56626	7.74193	7.68182	7.68742
SEMA4C|54910	6.56244	7.04752	6.79347	6.92952	6.99118	6.77651	7.39815	9.1185	7.26401	6.95583	6.67785	6.51265
COL22A1|169044	5.02388	3.34262	9.11779	0.86164	0.149823	1.29328	3.65699	5.0787	2.99617	2.47634	3.25685	2.16172
HSPB6|126393	4.48964	6.45205	5.33272	6.00635	6.41999	6.3315	4.34863	5.41581	5.13221	7.94563	9.11694	9.93425
WBP2|23558	9.11669	8.74353	7.6953	8.63355	8.45063	8.76327	7.82836	8.02704	8.46709	8.01492	8.23992	7.95571
PSMF1|9491	8.74926	9.11669	8.49352	8.45872	8.42442	8.77539	8.09278	7.85532	7.8668	7.88991	7.90073	7.92064
KLF9|687	6.97541	7.4061	6.56948	9.11603	7.82405	8.73681	6.39177	6.54328	6.84431	8.10515	7.97626	8.51678
JUNB|3726	9.11559	7.72709	6.51767	8.91624	8.86884	8.99566	7.35414	7.7486	8.49489	8.15717	8.33888	8.89547
STT3A|3703	8.80941	8.82262	9.11196	8.13065	7.54539	7.63579	8.14693	8.38086	8.07117	8.27701	8.1012	7.91303
